country-name,state-or-province,phys-area-name,principal-cave-name,other-cave-name,cave-id,latitude,longitude,altitude,length,vertical-extent,number-of-entrances,rock-type,cave-type,contents,comments,cave-system,branch-name,reference,cave-use,curation
United States of America,California; Siskiyou County,,Tickner Chimneys,,,,,,800,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=648,,
United States of America,Oregon,,Tie Cave,,,,,,24,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1312,,
Kenya,Eastern Province; Machakos District,Chyulu Hills,Tindima Pot,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=698,,
United States of America,California; Inyo County,Crater Mountain,Tinemaha Cave,,,,,,53,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=439,,
United States of America,Oregon; Malheur County,,Tire Tube Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1271,,
United States of America,California; San Bernardino,Pisgah,TJ,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=411,,
United States of America,California; San Bernardino,Pisgah,TK,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=412,,
United States of America,California; San Bernardino,Pisgah,TL,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=413,,
United States of America,California; San Bernardino,Pisgah,TM,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=414,,
Russia,Kamchatka,,To-9601/02,,,,,,540,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1122,,
Russia,Kamchatka,,To-9603,,,,,,25,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1123,,
Russia,Kamchatka,,To-9604,,,,,,25,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1124,,
Russia,Kamchatka,,To-9605,,,,,,12,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1125,,
Russia,Kamchatka,,To-9606,,,,,,15,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1126,,
Russia,Kamchatka,,To-9607,,,,,,24,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1127,,
Russia,Kamchatka,,To-9608,,,,,,23,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1128,,
Russia,Kamchatka,,To-9609,,,,,,97,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1129,,
Russia,Kamchatka,,To-9610,,,,,,185,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1130,,
Russia,Kamchatka,,To-9611,,,,,,22,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1131,,
Russia,Kamchatka,,To-9612,,,,,,65,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1132,,
United States of America,Washington; Skamania County,,Todd's Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1683,,
Micronesia,Chuuk,,Tol Island tube,,,,,,30,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=686,,
Australia,Queensland,,Tom,,,,,,34,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1412,,
United States of America,Idaho; Butte County,,Tom  Thumb Tunnel,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1037,,
United States of America,California; Siskiyou County,,Tom's Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=517,,
United States of America,Idaho; Lincoln County,,Tomb North,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1096,,
United States of America,Idaho; Lincoln County,,Tomb South,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1097,,
Kenya,Eastern Province; Machakos District,Chyulu Hills,Tonsilectomy Pot,,,,,,30,,,basalt,lava tunnel,,Holocene,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=700,,
United States of America,Washington; Skamania County,,Too Dirty Cave,,,,,,91,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1684,,
United States of America,Oregon; Malheur County,Pisgah,Tooth Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1218,,
United States of America,Washington; Skamania County,,Tooth Cave,,,,,,335,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1685,,
United States of America,California; San Bernardino,,Toothsome,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=415,,
United States of America,California; San Bernardino,Pisgah,TP,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=416,,
United States of America,California; San Bernardino,Pisgah,TQ,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=417,,
United States of America,Washington; Skamania County,Mount St. Helens,Trail Cave,,,,,,23,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1725,,
United States of America,Hawaii,Hawaii (Big Island),Transect 1 Cave,,,,,,30,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=864,,
United States of America,California; San Bernardino,Pisgah,Trapezoidal,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=418,,
United States of America,California; Siskiyou County,,Trapper Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=518,,
Australia,Queensland,Undara,Traves Cave,,AU-ASF-4U-18,,,,67,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1407,,
Australia,Queensland,Undara,Johnson Cave,,AU-ASF-4U-19,,,,125,,,basalt,lava tunnel,,,,,ASF cave database,,
United States of America,Idaho; Lincoln County,,Trespass  Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1082,,
United States of America,Hawaii; Puna District,Hawaii Island,Tumulus E-1 Cave,,,,,,60,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=932,,
Spain,Las Palmas,Lanzarote; Canary Islands,Tunel de la Atlantida,,,,,,1570,,,,lava tunnel,,underwater portion of Cueva de los Verdes (Corona Lava Tube),Cueva de los Verdes,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1147,,
Ecuador,Galapagos,Santa Cruz Island,Tunel de Los Piratas,,,,,,1200,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=728,,
Australia,Victoria,Mt. Eccles (Tyrendarra Flow),Tunnel Cave,,,,,,45,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1571,,
Australia,Victoria,Mt. Napier,Tunnel Cave,,AU-ASF-3H-66,,,,20,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1592,,
Chile,Aconcagua,Isla de Pascua (Easter Island or Rapa Nui),Tunnel No. 2,,,,,118,,,,basalt,lava tunnel,,age of flow 3-4kyr,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=223,,
Chile,Aconcagua,Isla de Pascua (Easter Island or Rapa Nui),Tunnel No. 3,,,,,108,,,,basalt,lava tunnel,,age of flow 3-4kyr,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=224,,
Chile,Aconcagua,Isla de Pascua (Easter Island or Rapa Nui),Tunnel No. 4,,,,,100,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=225,,
Iceland,Arnessysla,,Tv botni,,,,,,310,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=10,,
Australia,Queensland,,Tween,,,,,,24,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1408,,
United States of America,Washington; Cowlitz County,,Twenty-Four Cave,,,,,,15,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1612,,
United States of America,California; Siskiyou County,,Twin Caves,,,,,,20,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=519,,
United States of America,New Mexico; Cibola County,,Twin Craters Lava Tube,,,,,,7000,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1198,,
United States of America,Oregon; Deschutes County,,Twin Skylight Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1244,,
United States of America,Washington; Skamania County,Mount St. Helens,Two Column Cave,,,,,,21,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1726,,
United States of America,California; San Bernardino,Pisgah,U,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=419,,
Japan,,,Uba Ana Cave,,,,,,123,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=126,,
Rwanda,,,Ubuvomo bwa Nyrabadago,Ubuwumo bwa Nxirabadogo,,,,,1500,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=160,,
Rwanda,,,Ubuvuma bwa Myirabadogo,,,,,,1500,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=161,,
Rwanda,Ruhengueri,Kanisimbi,Ubuvumo bwa Musanze,,,,,,4560,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1455,,
United States of America,Hawaii,,Umi«i Manu System,,,,,,3887,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=936,,
United States of America,Hawaii,Hawaii (Big Island),Under the Wall Cave,,,,,,4403,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=907,,
United States of America,Oregon; Deschutes County,,Under-the-Lake Cave,,,,,,171,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1272,,
United States of America,Utah; Garfield County,Markagnunt Plateau,(Unnamed Cave),Mathesons Cave; Alvas Cave,,,,,876,,,,lava tunnel,,Quaternary,Mammoth Cave,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1566,,
United States of America,Washington; Skamania County,,(Unnamed Cave),,,,,,46,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1686,,
United States of America,California; Shasta County,,(Unnamed Cave #1),,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=454,,
United States of America,California; Shasta County,,(Unnamed Cave #2),,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=455,,
United States of America,Utah; Garfield County,,(Unnnamed Cave),,,,,,876,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1565,,
Iceland,,,Upphellir,Brew Cave,,,,,380,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=183,,
United States of America,Hawaii,Hawaii Island,Upper Bird Park Cave,,,,,,150,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=760,,
United States of America,California; Siskiyou County,Lava Beds National Monument,Upper Ice Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=649,,
United States of America,Hawaii,Hawaii (Big Island),Upper Kaupulehu System,,,,,,3373,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=938,,
United States of America,Hawaii,Hawaii (Big Island),Upper Keauhou Trail Cave,,,,,,579,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=912,,
United States of America,Hawaii,Maui; Upper Kipahulu Valley,Lua Mano,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=953; Olson and James (1991) DOI:10.2307/40166794,,
United States of America,Hawaii,Maui; Upper Kipahulu Valley,Puka Moa,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=953; Olson and James (1991) DOI:10.2307/40166794,,
United States of America,Hawaii,Maui,Lower Kipahulu Valley,,,,,,,,,,lava tunnel,,,,,Olson and James (1991) DOI:10.2307/40166794,,
United States of America,Hawaii,Maui,Upper Nahiko Road Cave,,,,,710,23,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=960,,
United States of America,Hawaii,Hawaii (Big Island); Mauna Loa,Upper Oozing Red Puka,,,,,,80,,,,lava tunnel,,Mauna Loa flow of 1855,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=923; https://rpif.asu.edu/LTdatabase/result.php?RECNO=919,,
Australia,Queensland,Undara,Upper Secret,,,,,,150,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1409,,
United States of America,Hawaii; Puna District,Hawaii Island,Upper Uilani Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=765,,
United States of America,Hawaii,Maui,Upper Wananalua Cave,,,,,,100,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=879,,
Japan,,,Uzura Ana,,,,,,820,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=127,,
United States of America,California; Siskiyou County,Lava Beds National Monument,Valentine Cave,,,,,,498,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=640,self-guided tourist cave,
Iceland,,,Vlundur,Labyrinth Cave,,,,,700,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=201,,
Iceland,,Snaefellsnes og Hnappadal,Vegamannahellir,,,,,,340,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=30,,
Iceland,,Snaefellsnes og Hnappadal,Vegghellir,,,,,,320,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=26,,
Iceland,,,Veltingur,Seesaw Cave,,,,,155,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=191,,
United States of America,California; San Bernardino,Pisgah,(Vent),,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=420,,
United States of America,Washington; Skamania County,,Vine Maple Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1687,,
United States of America,Washington; Skamania County,,Volunteer Cave,,,,,,60,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1739,,
Iceland,,,Vonbrigdahellir,Disappointment Cave,,,,,155,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=185,,
Iceland,Arnessysla,,Vorduhellir,,,,,,350,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=11,,
United States of America,Oregon; Deschutes County,,Vulture Cave,,,,,,18,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1328,,
United States of America,California; San Bernardino,Pisgah,W,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=421,,
"Korea, Republic of",Cheju Island,,Wa Hol Gul,,,,,,2066,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=678,,
"Korea, Republic of",Cheju-do,,Waful Kul,,,,,,1316,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=684,,
United States of America,Hawaii,Maui,Wahoi Valley Trench Cave,,,,,,30,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=878,,
United States of America,Hawaii,Kauai,Waiahuakua Cave,,,,,,352,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=987,,
United States of America,Hawaii; Kauai County,Kauai Island; Na Pali Coast,Waialoha Cave,Thankful Water Cave,,,,,225,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=825; https://rpif.asu.edu/LTdatabase/result.php?RECNO=990,,
United States of America,Hawaii,Kauai,Waiawaipuhi Cave,,,,,,290,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=988,,
United States of America,Hawaii,Maui,Waihou Spring Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=889,,
United States of America,Hawaii; Puna District,Hawaii Island,Waikahekahe Cave,,,,,,122,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=767,,
United States of America,Hawaii; Kauai County,Kauai Island,Waikanaloa Wet Cave,Waimoo Wet Cave,,,,,82,,,,lava tunnel,,partially under water,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=958; Leveille et al. (2000) https://doi.org:10.1016/S0009-2541(00)00213-8,,
United States of America,Hawaii,Kauai,Waikapalae Wet Cave,,,,,,60,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=826; Leveille et al. (2000) https://doi.org:10.1016/S0009-2541(00)00213-8,,
United States of America,Hawaii,Oahu,Waimalu Cave,,,,,,31,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=859,,
Fiji,Northern,Taveuni Island,Waimaqere Cave 1,,,,,,430,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1212,,
Fiji,Northern,Taveuni Island,Waimaqere Cave 2,,,,,,180,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1213,,
United States of America,Hawaii,Maui,Wainapana Cave,,,,,,500,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=955,,
United States of America,Hawaii; Ka`u District,Hawaii Island,Waipouli Caves,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=798,,
United States of America,Oregon; Deschutes County,,Walk-in-Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1304,,
New Zealand,Auckland City,Rangitote,Wallaby Cave,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=152,,
Australia,Queensland,,Wallaby's Hideaway,,,,,,39,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1410,,
United States of America,Washington; Skamania County,Mount St. Helens,Warm Spring Cave,,,,,,191,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1727,,
United States of America,California; Modoc County,,Water Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=448,,
United States of America,California; Siskiyou County,,Water Caves,,,,,,536,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=644,,
United States of America,Hawaii,Hawaii (Big Island),Water Pipe Cave,,,,,,625,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=908,,
United States of America,Hawaii,Hawaii (Big Island),Water Pipe Pit,,,,,,91,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=909,,
United States of America,California; Siskiyou County,,Wedding Cake Cave,,,,,,91,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=542,,
United States of America,Idaho; Blaine County,,Wedge Butte Cave #1/West,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1015,,
United States of America,Idaho; Blaine County,,Wedge Butte Cave #2/East,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1016,,
United States of America,Hawaii; Puna District,Hawaii Island,Weede's Burial Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=797,,
United States of America,Hawaii; Kauai County,Kauai Island; Koloa,Weliweli Caves,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=827,,
United States of America,Hawaii,Kauai,Weliweli Caves (80a),,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=979,,
United States of America,Hawaii,Kauai,Weliweli Caves 80A,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=969,,
United States of America,Washington; Skamania County,Mount St. Helens,West Cave,,,,,451,30,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1728,,
United States of America,Oregon; Lake County,,West Vent Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1239,,
United States of America,Arizona; Coconino County,San Franciscan,Whiskey Cave,,,,,,40,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=251,,
United States of America,Idaho; Gooding County,,White Arrow Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1057,,
United States of America,Arizona; Coconino County,San Franciscan,White Horse Cave,Peg Leg Cave,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=252,,
United States of America,California; Siskiyou County,,White Lace Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=616,,
United States of America,Arizona,,White Mountain Ice Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=255,,
United States of America,California; Shasta County,,Wilcox Cave,,,,,,400,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=456,,
United States of America,California; Siskiyou County,,Wildcat Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=641,,
United States of America,Idaho; Lincoln County,,Will's Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1083,,
United States of America,Oregon; Deschutes County,,Williams Cave,,,,,,38,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1326,,
